11190	55142
567	79097
6233	221937
1778	22930
1154	23014
6128	6171
102	84141
144699	154881
84154	84365
6167	6222
1084	160364
1287	1288
401505	100188893
50838	56923
6147	6235
3685	84329
6201	140801
11190	121441
966	10652
5430	6602
988	55660
846	51289
2993	2994
4678	83879
151246	348995
9716	10250
2243	9715
1781	10540
6156	6204
1783	11014
4904	10465
5695	10213
3183	6628
4670	5093
3685	9564
6157	6176
6154	6234
11222	56945
6228	140801
2358	57153
2197	6228
920	29988
783	10369
3184	6427
25831	26091
2197	6142
57129	65003
2318	54751
6709	126014
6124	6143
6556	23601
595	11186
4713	4717
6139	7311
4736	6136
3093	27252
6135	9887
9837	11169
6636	8683
4172	7298
5265	7040
9416	10949
10890	51552
84078	89890
6144	6205
890	9787
332	22974
79867	84902
890	9833
9793	23332
57153	79895
1398	5829
3189	9987
10970	79895
6135	6176
2801	9276
3912	84141
1511	8635
2491	5529
2935	6209
186	4922
6125	6228
4734	23291
8451	51514
51206	80739
3673	3683
1062	151246
9156	55388
112	3579
3915	6714
6129	6169
4088	7048
6135	6193
2891	254263
6201	6208
8945	23014
3054	23269
6237	10235
988	79595
9371	24137
6164	7311
51	55825
55055	151246
6747	9789
25929	79084
6233	90293
5903	7514
9870	22954
1129	5173
1350	440567
988	9774
11184	27071
3122	11184
6138	6161
6189	6224
6159	25873
1994	3190
3339	7045
1983	6234
4343	27327
6164	6173
2197	6161
983	10733
2623	10661
2916	3351
8698	59340
2073	4331
6142	11224
27089	84833
1902	2185
163	7311
6159	6210
9367	201475
6169	6209
4171	4173
3912	4233
10466	84516
3112	114876
6234	6235
389	257106
3683	326624
50838	259295
3066	84289
830	51014
54821	151246
2792	138883
4519	4536
6125	6139
4116	9349
4172	4175
4233	64759
6167	6210
5594	84823
4696	4710
2967	27125
1307	169044
2194	6319
9283	51764
8499	57030
4736	6124
6130	6232
2792	5741
6672	8086
5441	84844
799	10268
996	26190
23224	23353
3071	9844
5094	53981
7082	25937
6745	58477
10112	55635
6625	8189
3889	3892
5725	10523
6201	6206
2107	6173
2072	6233
399	5879
6135	6218
2641	113091
28998	57129
6205	6206
3915	5879
3659	7015
6173	6206
6790	22974
3054	6872
1017	4999
886	2922
7178	7311
6128	6173
2865	6863
3312	10808
351	3912
9276	9371
5204	6637
6165	6204
6139	6181
2197	11224
55662	80351
9656	11073
9716	27316
2784	2847
1398	9564
55582	55614
6222	51187
6129	6222
6205	6230
6189	7178
10540	29127
6189	6208
1965	8892
1981	6235
5701	7316
932	3685
5829	6709
5872	53916
6143	6233
7175	57122
10885	55720
6156	23049
3039	3048
5515	6500
23095	24137
1783	5903
55720	57647
7137	7138
11098	84141
3903	8514
353139	353142
4171	11073
5587	112476
26043	55666
55066	57546
566	1991
6430	6434
3683	10857
1933	6202
1813	6364
4710	4728
6152	6223
6230	9045
6208	6227
8945	64219
1062	10112
3915	10130
80018	80155
6170	6232
8945	154214
5345	7076
9320	144699
5796	7316
3915	51280
3486	3569
6869	64106
5435	6637
2597	5315
8514	10857
3113	3119
1981	6189
8189	10523
1778	6249
1069	10426
9416	10914
3178	7919
4538	91942
800	3672
932	3903
51388	84916
2305	5347
637	4170
7311	83987
3444	3451
6194	6222
6613	7421
3199	8338
6152	7311
2491	6249
3183	4670
6235	6727
3838	5903
335	336
23521	25873
11004	55143
6169	6228
521	1350
3433	8638
6139	6160
4172	9700
6128	6229
1347	9551
163	51429
6175	6209
1495	5795
7311	23291
1812	51764
10254	22848
945	79895
60560	80218
6233	55366
4736	6230
6165	6234
2033	4089
4736	6224
4641	11127
506	3313
6164	25873
2932	5714
973	29760
5747	10458
1937	6188
6154	6235
1233	5196
6165	6202
2033	8289
1956	7039
9128	10594
6157	6194
1536	653361
7409	23533
23511	57122
6182	55052
5111	6240
10489	25831
54578	54657
2147	2243
7536	27316
3192	10921
2922	3061
988	10575
6135	6233
9820	89890
8925	10489
6181	6222
988	10713
6709	11014
8243	23332
2968	6882
6139	6224
64951	64983
9879	10250
10193	26118
2033	9757
6133	6155
1395	79924
28514	54567
6230	6232
6124	6138
9585	24137
81930	259266
1994	27316
1025	23168
55143	113130
55970	63940
3619	10592
904	6667
8085	25942
6135	23521
5189	7311
988	56852
6235	55127
915	919
6602	55193
1453	6209
23332	25936
3685	80781
4301	7082
2132	375790
6142	6228
7021	83741
64114	196527
701	4288
1956	10413
6160	6234
10092	10109
2535	5599
3949	5868
10713	53981
23149	115548
6155	6202
6133	6139
891	1062
521	9551
4116	5435
4736	6144
1453	10427
1058	9833
9341	51429
81	226
3178	10523
351	1269
57122	57551
7043	10916
6138	6188
6138	6160
11051	85313
51602	84154
10900	284069
111	51764
79861	81027
1337	1340
4141	7453
335	2266
2125	5493
3912	11098
5432	79577
5528	79172
1794	3055
8453	22954
990	9156
9320	80204
4709	4710
6176	6224
51715	326624
1536	3683
3171	6927
1292	5351
6916	80142
64135	401447
6137	6208
2521	3183
9416	55339
1969	5879
3685	3915
10885	55127
2186	23067
988	5983
8329	126961
54577	54657
