6143	6176
932	10970
727	56923
6601	8289
156	7852
11091	102157402
6125	6133
9044	55814
3912	5954
6167	6169
695	7409
6155	9887
9341	54874
6189	6227
335	462
3192	51692
344892	390083
5660	126006
8514	9522
7184	10130
1933	6188
2692	2838
3918	4233
3619	24137
4176	5424
1880	196883
10618	23431
2073	5438
26234	390594
55601	91543
10552	54874
4670	220988
6396	9871
397	398
3190	10432
3619	23047
3611	6790
51397	55527
51602	84549
6209	6228
1756	284217
2475	6654
1660	51692
1088	138050
6233	9732
6194	25873
2803	5870
4174	81620
4853	10046
2305	5347
4701	51079
9341	51542
6138	6147
151648	220134
7336	9616
6137	6223
5436	6631
1058	55839
1000	7184
3688	3913
5711	7321
55872	64151
5368	50865
4116	6635
672	8314
4983	5880
7153	9700
6201	6233
5706	5709
1994	10492
2185	375790
4541	25915
6129	6201
1665	3192
4985	6752
114	2492
2131	375790
2197	55176
659	23118
983	29127
5725	10236
10097	26130
9349	25873
6908	10302
64976	92259
5929	9739
10952	28972
891	81930
10121	57545
3978	9716
53905	90527
3437	23586
5347	11004
8688	286887
4538	55863
6228	27340
2220	5648
8689	286887
55008	151636
11321	79871
8673	10970
1783	9371
6158	9045
9879	55660
5693	5705
2993	2994
3191	51729
5684	51053
701	57082
6453	9341
8688	54474
1981	6154
4714	54539
6124	6158
10523	11338
2033	9757
8365	653604
10232	154064
3178	8175
8976	22905
9040	10517
9371	51014
632	3381
10885	22984
7456	8976
55970	63940
8704	55624
5433	10285
64781	340485
51373	64951
5930	140460
11190	203068
4998	7027
27257	57819
1880	3579
1933	6169
26285	149461
8826	55109
6143	6234
7514	23244
3190	10949
6122	6155
6169	23049
2153	2243
23067	25942
2521	6434
6135	6218
79738	166379
991	55355
1453	6202
1783	51014
8192	9361
6337	7311
3184	5094
5725	23450
6138	6208
6129	6193
9416	23451
8924	63891
6173	6228
7283	22919
6165	6167
6146	100529239
5928	116092
399	5879
1062	5347
5829	10458
9739	26523
6135	6207
5515	54908
9212	79003
9188	54881
4148	11098
2033	6837
389	29127
3017	8365
9349	9887
4666	6136
2197	9349
1665	10885
6155	9349
10749	51479
2274	284119
6128	11224
9113	154810
1387	2033
388	389
2810	3691
6229	9045
2209	10152
2967	51755
186	4988
4726	55967
1994	55749
4298	23168
6135	6168
8655	55839
6144	6227
9656	11073
7164	152503
6129	6175
4172	11073
1650	5660
5930	55294
2975	11128
1387	9612
3673	3675
6202	6235
153	796
5725	10432
378	11014
3183	6428
55720	57647
2792	26338
6750	50837
1121	51715
6223	6234
6144	6194
636	25782
6136	6138
27292	55781
5706	51053
334	3915
7311	11224
963	10970
1439	3635
7317	51343
332	29127
9877	55746
7520	55183
5880	54361
7311	143279
5430	6601
5347	54892
9564	10044
3118	3135
3017	8341
4540	4713
3609	5725
4508	4519
4707	27089
6232	7458
116	94235
887	2147
2197	140801
8189	10523
2932	3611
3895	5954
2204	79895
5739	94235
6222	6235
955	374659
6143	7311
6167	6230
10412	55781
6128	6193
5747	8976
5575	8826
4697	4708
55008	57154
9666	115290
133	55970
3843	10527
378708	387103
5685	5705
6119	80233
5529	22919
3683	5023
3329	9804
6146	6189
5433	55197
4116	6201
8021	79023
8455	23295
2788	2863
4904	84950
57129	219927
57405	348995
5864	10981
2776	2788
1956	284119
6161	6164
3191	5094
2847	10563
3181	9716
160	8867
183	51289
4775	5534
7320	7322
6204	6208
6122	6143
238	943
4008	144699
1954	23295
967	4033
8021	9883
4726	4728
6222	140801
146	2922
51023	219927
2946	2948
2683	84061
4259	8836
6625	6637
2648	25885
1793	7409
1511	5657
2959	102157402
23291	26190
1453	7532
6635	51503
4867	121441
6147	25873
3093	22954
6193	6208
89941	100271715
4736	6233
5590	7311
6223	6235
6138	6152
6143	6157
3895	5879
5870	57403
3558	3717
6129	6167
1291	3685
5315	7167
1500	1969
5347	10112
6189	11224
6233	84749
5536	5894
55527	390594
6156	6227
302	2519
28981	79659
10153	55131
27316	51729
2629	5660
9133	51512
391	171177
6135	6205
983	3832
10592	23310
5286	7311
1232	338442
64386	79895
2091	6217
6165	23049
6280	6283
6129	6143
5684	7979
5683	64682
121391	286887
4683	5599
55055	151246
4927	50628
10285	55339
3190	9128
7335	55905
6181	6228
3833	29127
4040	8322
2524	2525
55279	285237
7322	390594
54534	92259
5725	51692
2197	7311
3192	6434
6169	25873
6233	23168
2491	57551
10921	84271
5519	22919
4332	8635
23398	85313
6168	6207
10102	51021
6146	6206
389	393
6160	6188
3685	4240
5000	7311
6139	6156
705	83732
6135	6171
6141	6175
9612	9967
776	51764
8717	9530
6136	6170
5725	6625
9793	79867
6117	7156
2817	375790
1813	4283
1778	4867
1048	8434
7133	8740
4947	5716
8347	8365
3683	6518
3833	55143
10970	79895
983	11130
9928	11113
1956	3675
389	6242
7337	10489
1287	3685
5683	5701
344892	390081
5434	80004
2033	56655
904	27125
6168	6235
2197	6234
5436	51755
6129	6209
2962	5094
3190	51729
6170	6171
5597	5718
3015	5436
6206	6218
2242	3320
6045	23028
10802	10959
1315	81930
1314	22820
963	8514
5021	10886
1634	4314
8454	9690
29796	51079
6633	11325
1956	8976
1933	3921
4509	4538
6124	6176
2841	55970
2848	122042
4738	285231
6745	23471
4240	51280
595	6776
23376	84085
5624	10232
2935	6157
4701	374291
51023	51649
1116	10394
521	539
2207	6556
6147	6173
27125	55840
2846	4923
2207	5338
8600	50964
4582	10331
6143	6194
6210	55127
6125	6159
7536	10250
2266	3698
4088	5784
5435	9978
55832	115290
996	8453
7311	9045
6632	57819
6139	6167
6125	6128
10885	81887
8945	80204
2073	4331
6143	6223
55055	79172
5436	10302
6137	6218
2798	4829
4738	9616
9785	23450
6152	6222
5683	5684
4709	29796
6173	6188
7040	57530
23658	27257
4513	4537
8189	51639
3607	7528
388	64333
2956	9126
3190	10657
2535	5599
332	1062
64682	84231
2131	2817
389	2064
10849	25885
2242	5361
57662	144100
344892	390084
183	846
6776	6777
6047	23291
9294	64805
115290	154214
7133	57153
9724	22803
4985	10563
51602	84365
2987	6240
10970	222487
6132	6135
26589	54148
3882	3886
7316	91445
2071	10920
6233	90678
2792	4985
3920	5660
3054	8314
23332	57787
5684	5688
1063	25909
6155	6176
4738	54939
2965	9646
23160	27340
10907	83443
6227	27340
150468	259266
6164	6230
5829	64098
89910	115290
8085	9757
6136	6218
6154	25873
3912	6714
1639	3326
5094	5725
7135	7431
5777	7852
3091	84962
3355	5733
9967	10432
1537	4715
8976	25977
1660	3190
720	3426
7003	25937
10291	83443
5438	5929
6453	54874
4734	89910
1857	55361
3845	4763
4686	51692
811	5589
3092	6233
6128	6175
4332	4353
6374	27198
7311	10111
988	23595
891	55165
51619	84861
4528	28973
6667	26512
1287	3673
6139	6142
5929	6872
567	3106
8317	63967
7538	9261
813	3371
4793	5714
8337	8347
6165	6224
6138	6141
10921	55746
6139	6185
4116	6636
6139	6144
6138	6201
1453	23332
783	2784
680	64106
3687	441864
471	441024
6169	6171
11338	27316
126638	353135
5298	8394
2099	7031
5441	5901
51645	57819
5747	9475
6167	6227
1950	3671
10802	51014
84131	203068
6230	6234
5476	10493
7175	10250
51121	79048
3181	3192
57129	122704
5715	7314
5093	10992
7454	10787
683	932
5529	7514
9076	24146
3355	5179
9887	25873
6176	23521
8581	154064
6625	51593
6181	9349
3949	5869
220134	348995
3109	3122
23028	283248
9801	84340
10540	57545
1937	6125
3192	23450
404672	728340
3482	22848
6205	6209
3832	10051
6133	6158
1043	2350
9730	200845
147	5021
7189	55626
972	3109
4696	4710
336	2266
4538	4539
3932	29760
25836	29072
47	2194
8351	8970
6908	54457
9787	64151
8243	9700
10155	201514
6119	404672
156	2915
7320	7336
4535	4536
6224	23049
9128	9716
2266	51156
5903	9883
6142	6176
9219	23186
6202	6205
6210	9790
8697	23291
11137	84916
6122	6209
2935	6229
11014	11015
399	7409
10607	79897
6601	57492
991	9491
29984	64333
9128	24148
53615	54815
7936	404672
8453	56995
5688	9232
6181	11224
5432	79577
2099	2625
5048	79003
336	51156
800	3672
10892	257397
287	6326
2064	85440
3579	55970
945	5023
3937	7454
1398	10818
933	973
6202	6222
2060	9829
2033	23054
6146	55176
6217	6232
7311	55366
1981	9887
1387	9757
6141	6223
9700	29945
2814	2815
2150	55970
389	5217
6157	6222
64792	92104
3854	9119
6159	10399
6159	6169
51510	51652
1994	3184
3915	11098
5347	10592
10857	64386
6206	6210
4738	5695
29997	56902
6209	7311
6159	51187
6602	9031
1058	55143
87	5768
64792	79989
4736	10399
2792	6752
6159	9045
6223	6228
5970	23118
5339	6164
529	8992
6626	220988
6428	220988
1306	50509
9138	29984
2491	22919
5928	57459
991	151246
695	3635
3827	51156
1277	7373
10458	100423062
9462	64926
10025	400569
1994	220988
6160	9887
1500	1942
5518	5534
351	83706
10618	22848
25	5159
2641	10203
1132	53637
1794	5777
23122	23244
6631	85313
7311	10252
147	156
6170	6176
6201	114987
6146	6235
2249	26585
79003	81565
3091	7316
4331	5438
64963	122704
2305	7153
2767	5330
57678	256356
1665	23350
712	714
10734	27127
5657	8635
3017	8337
9318	140461
9557	57804
4709	4712
28514	54567
566	5657
1894	5879
146	148
1642	8607
6136	6222
3543	7441
3122	7535
81857	400569
10075	63893
4696	29796
4540	4728
6205	6206
23304	140460
6249	10540
9277	65083
7536	11338
993	84126
6138	6194
6428	6430
7336	90678
3178	3191
6224	9349
29984	55843
8175	27316
3191	10523
23601	199675
6427	220988
6921	79754
64981	116540
5048	5529
7905	26188
7305	100049587
813	11098
344892	390058
7337	55175
902	51138
149951	390594
10713	53981
1173	6455
816	4137
545	5889
6156	6235
2767	5296
6204	6223
6168	6202
5469	80205
1062	9787
6142	6230
4710	4712
3619	11004
2695	2784
389	7204
6863	23620
10930	29974
4171	7298
6181	6232
54543	100188893
6874	51230
391	9743
1062	57551
6164	6218
9739	27327
2204	2207
6430	22938
3684	3687
8394	23533
6139	6189
5368	64805
3897	57698
891	6790
3921	6189
7403	23054
6124	6228
5698	6890
3071	3320
801	6263
28998	64951
1981	6228
1269	8698
6176	23049
5894	84292
3111	3118
932	945
351	10970
990	9700
10376	203068
6721	22937
11127	51014
16	6301
2625	5241
3015	387103
51619	63891
1991	8635
3178	3185
6122	6157
6139	6210
4148	10272
5931	6908
6231	25873
140460	197131
6125	6206
6202	7178
102	6556
1854	4174
2521	9716
1329	1337
3422	4047
6636	10465
6144	6164
332	9833
6635	11157
4588	26290
983	6502
3184	10181
3111	3123
2617	4141
2048	25791
6144	6161
5725	7536
4736	9045
51206	80739
10540	80321
6193	6202
3832	146909
5718	6790
1956	10552
6152	6165
10254	23149
10489	197131
10413	25937
3107	10475
1915	6207
7153	23397
971	5336
3559	3560
5196	56670
6122	6158
6137	6181
383	1669
5501	57551
2048	5998
6231	114987
3675	3688
6152	6208
1655	11325
6136	6217
6139	6155
6164	6223
4116	6218
9632	22937
695	2206
3683	5788
25804	27258
6141	9045
10489	23295
7311	158506
6908	84172
6147	6161
6201	9045
55662	80351
118487	128308
1278	1634
5868	22848
50835	56923
2935	6176
4331	404672
3655	3915
6203	23521
29974	403314
5829	375790
6624	51411
51692	55746
3017	8329
871	1287
5739	5746
6428	10946
10592	64151
248	152330
5695	9232
6158	6193
9787	11339
6157	6209
6157	6232
1991	10394
8976	10552
54908	81930
6156	6175
338	3698
1350	29796
6135	9887
1910	6863
6235	9349
649	3339
5093	5725
11128	55703
4707	4712
2821	84076
6175	6205
824	5829
5709	29882
6129	6136
973	974
23310	64151
1314	22872
991	9055
746	1603
5696	5698
8655	10540
3200	8338
9738	347240
4176	4998
187	2359
1029	1030
2107	6234
6143	6147
6193	6203
163	9341
57674	151636
6158	6161
6141	6147
6218	140801
11017	51503
7178	7311
1933	6154
3185	7536
26539	344892
2107	6173
1639	8729
1062	6249
1660	6625
3434	4599
3355	5173
1347	1350
1879	5079
6201	6228
6711	11014
5330	55970
25873	140801
23160	55127
5880	7409
1906	2790
6142	6194
6233	56254
6428	7919
3190	10236
6132	6176
972	3115
63891	390594
3190	23450
22917	57829
6637	79833
8468	256126
6188	6207
377	5861
6146	6167
5747	10787
3183	27238
1942	2268
5351	5352
8836	51125
8907	23396
1832	3728
6160	6171
6128	25873
3214	3216
1717	50814
5286	6233
8349	440689
699	3619
3836	10971
6235	6727
3491	10970
55749	79869
6233	8239
966	10970
1337	4697
2695	594857
7472	7482
2222	4597
25827	115290
5977	57492
4540	4695
1349	10975
6205	6229
3191	9128
3184	4670
10921	51639
3688	3912
8689	54474
824	3688
24137	146909
4116	6160
26190	51122
6923	64682
79473	344892
9183	57405
6632	6636
302	6386
899	9700
6132	6136
5796	6233
1524	729230
3213	8338
28998	219927
1736	79050
6233	22888
9793	23244
1994	8570
5903	79172
6152	6160
2132	375790
5473	259286
5546	8189
5861	11015
3619	54821
833	8565
5347	54820
1515	3122
3915	5879
23355	27072
87	7044
10885	84172
7311	10818
3832	3833
391	9901
3361	3627
3163	3725
11051	55660
6133	6229
6168	6229
6135	6176
5021	6846
9553	29074
5566	5914
8189	23524
3274	55970
2792	65055
5294	55970
1933	6194
5725	9128
8886	84916
54742	257194
5094	51729
54443	55165
64979	116540
3054	55683
5706	10393
87	1499
5795	6714
4736	6143
695	2207
3362	5443
7414	8993
1500	4233
10053	130340
846	5737
5706	5718
5708	6790
1829	5493
6139	6157
6156	25873
4116	6632
6170	6727
9295	10250
388	397
675	27030
1727	5594
51501	79023
6209	9349
9556	84833
4800	6667
1994	10432
6159	6203
6201	25873
5094	9716
945	3903
389	64333
23011	57403
5687	9134
3184	7536
3856	144501
5008	7297
10427	126003
54148	55168
4841	6421
472	7468
7328	23608
4173	5426
3569	84141
5829	9844
344	6382
2735	79809
778	783
9793	23122
6233	51592
56949	91603
6159	6208
3921	4736
641	5426
9527	84516
6147	6234
10352	55699
6142	9045
1434	3836
23601	79895
6836	9276
6152	6206
905	5431
8638	10379
4718	4728
8468	65057
6147	9045
6165	6189
5077	6663
5529	151246
50865	64805
10663	259292
6135	6146
54820	57787
30001	493869
9870	64219
6227	114987
2064	7525
6176	6204
4700	27089
6124	6138
3192	10523
22974	81610
6434	8175
1121	326624
23332	79172
3921	6133
941	942
10869	63891
1161	2966
1063	4288
4736	7311
6130	6223
336	2262
6156	6229
5725	11338
1781	11190
6133	6154
5528	9126
55166	387103
4924	5589
10919	79813
813	3491
4736	6194
6144	6173
5473	259296
6429	10236
1022	91603
3115	3127
1490	25937
9183	64105
6132	54512
6158	6168
9700	25909
6921	150726
6203	6227
23291	57154
1731	23157
3308	55706
3320	10458
10524	10714
4343	27327
6385	7057
3066	6045
6124	6161
5872	53917
516	10632
2635	6672
991	6232
1908	6863
7317	8924
6173	6189
3062	64106
3115	7535
1432	6885
6152	6188
1956	3084
161	5869
7283	27175
7110	10466
5433	51362
9655	57542
6228	55127
3912	4233
8463	10413
6794	9891
4670	5434
6230	6233
5970	57506
7432	9340
9128	55234
27097	79595
9354	84085
6233	10075
10342	81562
4670	23450
6249	54908
6171	6173
6167	9349
399	9828
9690	84231
5438	6631
8467	11176
9833	259266
23636	84271
50835	259293
3071	10787
6157	6229
8683	10569
1161	51397
3685	199675
6707	126638
2695	5741
9967	23097
6908	54815
5981	56655
