10735	23279
2197	6159
6173	7311
22919	22974
10914	79869
1500	7525
6229	9349
8976	9341
9349	25873
6146	6147
324	5529
1108	25942
6122	6139
6157	6164
6159	6233
5715	7314
5433	9879
3482	22848
4540	51079
26539	344892
9318	140461
8729	10945
3458	3586
3267	8301
6233	51592
23122	23332
3619	51203
10193	26118
10014	54880
1595	6309
3827	3956
983	84515
6147	6224
7153	55746
6232	9349
2873	8607
1435	84141
6168	140801
23350	79869
4173	55388
335	336
5931	10664
351	7466
3191	23435
79954	84154
2266	11320
9025	9656
6125	6228
4677	8565
29796	54539
6209	6224
6363	6752
8329	317772
6142	6230
60488	64963
7032	7033
4839	25885
6128	6189
1981	6167
3655	7057
160364	338339
3695	5747
6288	6863
10959	50999
226	7167
51088	51122
2792	128366
10484	126003
9730	80067
84418	100049587
3192	23350
23236	253430
6146	55176
3123	4261
5434	8349
5518	6164
705	84549
25956	56681
10484	90411
5433	55660
6125	6142
335	2262
4736	6204
7184	10970
92104	150737
8356	121504
6138	6227
2197	6155
2549	3055
3017	85236
6700	353133
5707	126374
9295	25957
23244	23332
197	2153
10321	57554
7132	10616
6159	6181
22984	79039
11339	79682
7175	23511
6230	23049
6189	6218
6233	26130
643	1268
3687	22918
5711	8697
1994	5725
6209	6210
2634	10475
2222	3157
10921	10949
9295	10250
3171	6927
10413	25937
966	11322
3437	91543
1950	2277
10342	10427
383	10394
9553	51650
6130	6222
1452	6500
1063	5347
7840	57787
9604	9867
3799	11127
1499	5708
472	7468
4725	4726
3685	6518
932	199675
9700	10592
9636	23586
8106	29894
6133	6173
6224	6229
471	11020
163	9322
4736	6181
50834	338442
4736	6157
64781	340485
26682	344892
6135	7311
4736	6142
2790	9138
10189	29107
23322	79867
6161	6164
5652	6692
6193	9349
4116	6633
2719	3827
3728	5493
6142	6171
23014	80176
5586	5879
4666	6129
514	521
7472	7482
6189	27340
1894	5879
919	3559
3002	5551
5795	9522
6228	6230
6144	6155
3619	10274
5571	60673
22974	203068
3416	7321
5295	8805
6161	6233
10274	55055
8449	79869
4088	25937
824	7525
6133	6230
57191	400720
3203	3204
3675	4233
6144	6227
8065	83737
23517	84135
6228	10399
1793	8976
3833	9793
4724	27089
9221	23160
2222	51478
10733	203068
917	1759
6144	6188
5870	90196
6223	51187
3115	3122
146	84109
11339	64946
5898	10890
3192	5093
139322	374354
10965	641371
9564	10458
2247	6233
10533	26091
6143	6193
2064	5747
5869	8301
5657	8635
23332	146057
991	29127
25847	150726
6135	9887
338	4973
6138	6154
3156	4597
6272	11319
1915	6189
3921	6136
988	1660
2286	5479
6426	6428
5868	23011
1290	10536
51234	56851
64761	83666
553	680
117	594857
1058	8655
6169	6222
3486	3569
4540	374291
6168	6169
3698	7076
945	100049587
55832	90293
3482	10618
5439	5451
1088	338339
3071	8976
999	1001
3189	9987
6714	375790
3832	10733
8337	8365
3887	3892
932	51382
833	8565
4540	4712
1981	6133
11258	11316
1500	1942
1595	4597
5879	10458
6727	7311
10713	26121
111	1812
53981	85313
9341	22836
23521	56915
6168	6203
6790	9493
23326	79595
2774	26648
1144	1146
1233	5473
79682	147841
9883	9972
1946	1969
1857	55361
6194	6205
513	9377
51264	219927
5688	5701
6173	6204
90411	126003
5516	9183
645836	100287238
6141	6154
890	5519
187	11251
6222	6233
7328	9690
6122	6160
4969	11081
6125	6202
5335	8698
800	3672
6235	9887
830	10652
988	7919
3915	6714
6714	10413
90025	91694
7409	7454
9462	153090
4641	23607
3713	23581
9329	84265
24137	29127
3903	326624
1915	6159
5879	50807
1601	8976
51289	56923
399	10144
26190	51122
5928	25942
6173	6209
1062	23279
117177	121441
799	10268
6204	6227
4125	8635
197	2244
8689	286887
5870	57403
1601	8301
2491	6249
6924	22916
7098	10695
1829	11187
2207	3903
9801	28977
51639	84844
4717	84833
10112	24137
991	24137
5869	8411
27161	192669
301	55970
23020	27316
23283	51692
65003	118487
9126	9793
9730	64682
6124	6141
6133	6159
1676	3837
23398	23517
1062	1315
5290	5781
5266	5318
1116	4069
335	338
6160	6189
988	51645
6156	6222
1880	57413
9716	10713
23168	56254
10096	10152
9883	10898
6157	6235
27089	84833
6139	6159
727	10022
6139	6147
2147	8997
671	10394
671	1991
6189	6222
1933	9349
115290	126433
1084	138050
1062	5529
6135	6232
3797	9493
6157	6233
10121	10844
6923	51755
2244	57670
3832	64151
6160	6202
11325	55749
1660	9128
54751	83706
6772	6774
3371	84141
89890	90025
6161	6207
623	2357
23160	84128
6128	6143
680	846
4116	6635
5430	10250
55037	64975
197	7076
8638	10379
7005	10413
51552	116442
64979	118487
5023	84329
6233	7098
5501	9700
5528	51143
890	29127
79685	94239
6124	51187
10285	53981
6233	9927
1477	56259
5880	9138
6160	6176
6144	6202
5516	6500
444	3091
51023	122704
1129	4852
6185	57171
7082	25937
7335	148581
3339	6385
6189	6209
6175	6228
4116	51639
6233	9732
6122	29997
6461	10787
9371	24137
8349	333932
2774	390201
