27097	79595
8356	126961
1000	84141
3191	51692
5528	113130
6288	6863
6138	6170
10291	10949
8356	653604
1857	5699
10083	257629
514	4695
6135	25873
8329	8349
6144	11340
6193	6233
2209	10152
8760	129642
26046	84085
1137	1141
966	79895
6208	6222
5519	5903
514	4694
113	259285
1736	79050
6161	6207
4322	7373
51088	84261
8945	11059
3191	10949
6233	10401
1435	2200
10489	84231
5879	9475
6147	6209
6233	440689
55582	89953
55066	57546
208	2475
6203	6206
6193	6234
7469	9656
3655	4233
116	5739
3619	10274
9188	84172
6125	6206
6633	25929
5861	57403
6455	9341
6164	6167
1660	10523
4734	26091
6169	6170
81567	93100
11176	51742
3895	3915
2107	6176
6228	6235
3921	6155
6709	8615
2197	6194
4593	57144
5439	8896
6222	25873
3356	5731
6122	6139
10959	22818
3685	5747
3054	23067
6950	10574
2932	5718
1500	7525
6124	6143
6137	6181
1822	1911
6142	6144
553	680
2243	2244
6146	25873
6168	25873
6227	7311
1956	54206
5604	23164
5660	10043
6141	6147
566	4125
5880	91614
10285	10713
6514	6927
6155	6203
2635	3659
3797	57539
6157	6229
332	3619
7204	55970
10885	25885
9416	55660
5695	7314
2185	7525
10403	10615
1902	7852
3185	4670
6152	6170
3646	26986
26984	81876
983	9631
6234	9887
8661	728689
351	3913
4736	6143
9787	29127
1306	50509
3843	55705
6156	6168
4998	5426
64946	147841
890	10615
4540	4728
6188	65008
10130	10549
3855	144501
3360	3375
1315	9276
6142	6158
6165	6218
2800	2803
332	7514
3897	284217
25929	79084
5048	55055
1303	5352
6144	6165
5981	10051
6232	6234
1462	3912
6170	6222
9790	55127
6227	9349
1665	4686
6122	6228
10714	80010
3430	8638
4175	6118
22984	26155
60488	64963
109	10681
6233	56254
6139	6234
8243	23244
7414	8993
51650	64983
51465	51676
55166	348995
23511	55746
6138	7311
1453	6194
3178	6430
9527	84516
830	9276
140881	245911
8615	10802
8826	128239
6142	10399
6161	6229
6137	6155
2962	4298
3887	342574
6601	57492
4924	10130
6136	11224
6169	6204
6453	8976
3811	3821
701	9824
22974	24137
351	2841
2790	5294
259287	259295
9700	51143
259	3698
1668	728358
5796	6233
9585	29127
991	10726
1937	6128
2932	6790
2962	8175
55832	90293
9927	54708
8329	8341
79954	84916
996	25831
1058	64105
6161	9045
5432	23543
6160	6204
51081	51264
5500	5507
55055	151246
914	924
6137	6233
462	2155
84131	203068
2521	6421
7536	10181
8767	23118
3685	199675
11339	55166
830	10540
3017	8365
22974	64151
3953	6774
1956	4145
6128	6170
6201	6232
3192	5094
5094	51692
9883	11218
3558	3717
3376	8565
9212	83903
10403	81930
6157	6169
2847	594857
699	220134
334	3491
891	3838
1870	4208
4297	6045
55876	94103
7124	8740
3921	6136
6189	6223
6175	6209
930	5336
140458	285231
3354	51764
6167	6228
10552	100526693
389	393
5179	50836
9320	26268
11014	50807
10890	51552
7272	9787
92815	128312
6208	6230
1452	5714
9045	11224
28973	51069
4171	55388
2633	3437
4798	79913
7042	83706
1495	1969
8085	8945
3912	7184
23168	27125
6908	10498
6193	6218
6147	6164
6755	339403
9787	10592
24137	259266
9133	11065
3685	6714
5328	5329
108	6387
972	3111
394	7204
3119	3122
11021	51762
6122	6144
6159	6169
6141	23521
6500	80176
3673	3683
5528	348995
1500	5795
4233	5795
1915	6204
5529	5781
4541	25915
4725	4726
1500	51474
2633	4940
3832	29127
4538	4539
6168	6206
6128	6165
3675	3915
4708	55967
2286	5479
4057	6709
11100	11338
6129	6155
6182	51081
6227	6727
5879	375790
2865	84432
2197	6202
973	974
6124	6128
1453	6206
23020	27316
9716	27316
966	11014
4116	6147
1495	1942
6159	6228
102	6233
50835	259292
4724	4726
6146	6228
6147	6189
6181	6229
10921	10949
1943	1949
6207	51202
7311	140801
23160	55127
1062	11004
472	5429
996	1912
29093	51258
1605	3672
3075	387715
10013	57649
1453	6205
6139	6223
3797	79659
29074	51069
4736	7311
6233	65264
6173	6206
699	10592
6613	79902
2695	5741
6158	6218
4040	8322
4033	10970
890	2237
102	1499
51023	90480
6135	6159
3111	3113
5422	10714
10121	10844
1639	2697
6129	6160
24137	29127
6171	6227
4724	27089
1347	27089
2913	4988
8698	63940
9277	88745
23122	151648
6156	8667
9439	9967
5726	6755
4736	6135
6188	11224
3796	3799
2801	10959
3433	4599
6319	6720
2521	57794
8349	8726
399	117289
10574	10576
9133	9833
1062	9276
3915	5879
5436	6631
4939	54739
4736	6165
10762	84271
553	6869
9126	9700
4700	9551
92104	150737
6142	6152
891	29127
55143	348995
9867	197131
9045	10399
283111	344892
3881	54474
580	10635
152	5580
65264	90293
5565	51094
6154	6193
79895	338339
3799	29127
6129	6193
10857	326624
10022	339403
6147	6158
6173	6232
3949	5868
