9666	115290
3106	3134
4116	6146
50835	50838
9276	57410
1950	6678
302	6281
9870	22954
4734	9320
5310	9727
377	1783
6142	6175
6233	9045
6132	6727
1965	1973
6154	6230
5441	10980
8334	8970
6223	140801
4543	5179
10970	326624
5435	5441
5948	5950
4686	23511
5149	54714
6688	7805
5438	84844
6189	6232
6233	8945
5433	51362
6129	6235
6156	8667
2023	441531
988	9475
3833	55143
6128	6143
6207	9045
6235	27340
5688	5701
23291	79176
1291	3688
6429	8086
10427	11196
113130	348995
1292	1303
705	9277
5331	222545
64386	79895
6132	6173
10499	23389
6633	51690
514	521
988	9611
2243	3026
51592	64682
2625	5241
6461	9564
8687	121391
6146	6169
6159	25873
2195	7124
1956	55914
513	9377
988	1654
6637	51503
8663	728689
55252	221937
891	6790
11128	84172
2863	3269
6629	6634
4986	338442
64386	84329
10574	84617
4116	6169
2692	2838
60560	80018
1536	3683
2491	5529
8914	9126
55131	64794
4736	6207
5707	6386
1237	27199
1983	6205
699	151246
6165	6176
51109	54884
5528	10726
10594	23450
6125	6133
3579	57413
259	2266
1315	84516
6156	9045
1062	6249
996	5699
1933	6152
332	1062
6193	6218
6159	6165
6160	6170
1555	1576
1137	1141
10615	51203
6139	6146
1325	10563
50865	64805
5870	10890
338	2262
23562	53842
6147	6176
6204	6230
9493	23046
6138	6167
117	2792
1511	4332
2920	55970
1236	5443
1956	10413
1605	8910
10577	56729
5339	6176
9329	84265
3181	3185
1365	24146
115106	440145
6231	9887
1778	6709
6136	6204
3185	10921
6130	6209
10618	26130
10413	25937
3491	11167
6635	6636
9883	10898
81697	344892
6754	50837
1660	10492
1559	2326
10959	22818
3690	5908
6152	6203
28957	51373
6139	6202
9330	53981
2801	81562
988	51692
6137	6181
3055	3572
1022	2810
6635	6637
8175	10181
3127	4261
22856	55454
4584	4588
3875	3880
2521	5094
51202	56902
6161	140801
7167	51071
999	4646
5903	54821
6168	6181
187	6370
6137	6142
6176	51187
65083	79954
920	8976
51465	84541
2533	3937
2125	11187
6144	6224
9984	10482
81567	93100
4088	56937
5435	9978
197	3698
9114	127124
6147	6218
9787	64151
2521	6434
6147	6223
7328	23608
3655	3918
6161	6201
3646	6156
27316	51692
51088	84261
1144	1146
86	55193
6868	7311
55839	79023
57662	144100
8976	10254
966	3903
10484	126003
6138	6207
10425	63891
25929	57122
890	9133
6160	6171
5872	53917
10920	10980
9133	10403
3673	3914
6167	140801
79501	285093
6136	11224
117	2695
6147	6210
966	11322
2197	55176
1387	5469
24147	79633
672	8314
2132	2817
6160	140801
9055	9493
983	10733
1994	10492
9439	23097
3066	6045
1983	6223
1956	4145
285	7010
51069	64928
3685	196527
6130	23521
4736	6227
5829	64098
10952	140801
9648	10466
10885	27340
4736	6188
3017	8337
65055	219438
3190	3609
6133	6202
3017	8341
6130	6154
6870	56923
3921	6189
51602	55759
4538	25915
5451	55718
24137	285643
81696	344892
23310	64151
1576	54600
9126	54780
1824	11187
4116	9349
6201	6232
4700	55967
6167	9349
4116	6125
3178	3192
6152	6222
1810	26009
8924	23030
388	55160
23218	196527
54716	153201
5707	5717
2788	27334
988	203068
120776	344892
1457	9918
1854	7298
3916	5878
3491	3912
3843	10527
6156	6201
80168	346606
11059	65264
3134	6890
2255	26281
7317	89890
6164	6217
11004	259266
1398	5781
64979	116540
2788	5368
83597	390174
6233	257397
3767	6833
5610	23586
6049	26224
6158	7311
983	203068
3797	79659
29093	51264
335	2266
332	22974
4599	51191
963	326624
2318	3688
6228	10399
10199	84128
9791	81490
5695	9232
6122	6176
4301	6714
7316	91445
3433	4938
6428	6432
6147	25873
9493	10749
399	5879
4343	27327
1315	64837
1983	6224
3491	3685
8729	9276
639	3662
199675	338339
6160	6207
23112	84441
351	7466
4738	5695
3915	375790
1302	1310
63915	84062
6181	6208
2792	26339
6428	10236
4536	4539
3433	8638
6130	6191
54821	151246
2359	94235
3856	144501
11073	63967
3837	9631
3190	7536
5578	6868
6156	6228
1660	6625
6210	22984
1019	1870
351	1234
79600	84902
6218	6232
830	1604
89910	143279
5439	10980
890	9787
8349	126961
6159	11224
6790	10383
6432	6632
3190	10949
2197	7178
2222	3157
3178	3183
1084	2358
8533	10445
219960	285093
6232	7311
2185	3685
3181	3190
6430	57794
9820	26268
1084	138050
6657	57167
6950	10376
1653	25940
868	200845
29933	387129
719	8514
6141	6194
9690	154881
8590	285093
1778	2801
4707	54539
3920	6836
3799	29127
10575	22948
123099	340485
5928	10014
5701	7316
55142	146057
3569	11098
641	5427
6138	9045
10236	23020
3312	29763
3685	6714
4736	10399
55755	347240
10489	25831
3978	4171
5173	6751
3039	3048
6156	6208
6171	6235
4736	6167
3796	5515
353139	353142
2033	56655
5438	83443
11218	79084
23601	57153
148	2922
6637	23524
3434	10561
4738	5688
5501	57551
6165	6202
83597	135924
3998	6745
163	54874
1511	5657
6262	11069
324	5699
6154	6232
55720	56902
6228	27340
4736	51187
1349	10975
2792	2847
2847	2918
983	26005
5111	5434
6772	23586
3913	10298
3832	51203
3312	7037
5724	163351
6232	6235
1495	4233
6173	9349
8085	25942
2197	6234
6152	6159
7311	57530
3187	7536
10949	84991
6130	6152
6790	121441
1063	259266
8688	121391
3911	5747
727	50838
23244	23332
4288	51203
51143	79172
27134	100506658
955	374659
88	4626
3006	85236
3134	3659
683	94103
55008	64750
10592	259266
2242	9855
2197	6133
322	333
10914	53981
2197	6203
1991	56729
9824	10112
374	2069
9320	84085
9968	10499
23160	56919
329	330
3437	10561
4718	4728
6206	6230
3718	6777
5714	6790
9730	63891
1994	10498
7409	27071
2958	5435
2048	5998
3115	4261
6233	22954
3434	3437
391	8503
522	84833
1364	24146
8976	115548
6165	6189
462	2159
6233	6498
5731	94235
671	1991
2768	2783
6667	26512
64114	196527
4736	6209
203068	440145
2770	5747
3055	9564
1329	1337
2957	6619
3882	8687
5868	11021
6130	6218
8853	11015
891	10592
10671	51143
64682	84085
187	56670
3703	6185
26173	51593
23620	84432
990	5985
274	11252
3688	5747
6122	7178
5795	10857
6173	6176
6147	6189
728	846
597	637
5597	5718
11103	84916
3308	9631
6059	8886
1329	4701
6208	6228
1499	128239
5338	11145
3434	55601
9969	10499
27242	85441
399	10144
10112	23095
6167	6206
695	7525
23283	55749
705	84946
56923	259293
988	10767
332	64151
7321	65264
3903	10970
391	55843
3361	3627
5929	23067
1933	6141
1288	340267
6181	6223
9787	10112
1830	5266
6188	6204
1956	54874
6173	6188
6147	11224
9354	83737
10514	10885
23028	23186
9040	10517
2521	3183
8907	23396
8178	55840
6637	51372
10693	22803
389	57449
1994	10594
6870	51764
846	339403
57413	58191
3683	8514
25885	27340
3190	55749
6850	64170
890	157570
1639	29127
1650	6130
23244	23279
3486	11098
335	2243
4540	374291
3054	4899
945	3685
335	2262
6128	6170
3619	10592
3055	5747
79685	94239
2266	5345
9793	79172
23327	51088
10403	26271
56929	79176
993	1111
7032	7033
10733	203068
1956	6714
2790	10575
29763	51429
6227	6230
4697	55967
6189	6206
9382	10905
220134	348995
1639	3326
9738	347240
7428	26259
1660	10713
8697	23291
1398	1793
26005	80184
5196	6370
983	11130
7520	55183
26470	253982
6009	60673
9611	23097
8853	11014
3856	3880
8243	23279
6222	6230
1456	7534
4700	4708
9887	23381
811	3309
977	3655
513	374291
27043	57647
3685	3695
23011	57403
4008	23327
3433	4599
57680	81887
1832	11187
2262	2719
701	113130
1871	23512
7311	23586
6208	6227
6144	6147
10802	10959
7311	115548
2535	5599
10841	200895
2790	2837
1345	4695
8807	8809
7175	51692
4288	9700
8449	27238
8976	9341
6194	6230
2185	9475
9716	27316
6161	6189
5720	5721
3849	140807
6157	6181
521	4701
2197	6201
9113	154810
64946	79682
51382	160364
8976	55971
345	350
10920	55884
9320	26046
5433	9879
187	5473
8688	54474
3066	9014
2444	84766
2896	10493
1337	4697
2629	5660
4584	140453
23301	30846
6385	375790
3267	5869
2033	23112
11052	51692
10949	27316
140881	245911
10514	10849
6168	6173
1524	6370
6173	23049
6185	84061
2264	7311
9493	81930
6173	6232
4646	23607
1315	9276
1062	64151
954	158067
6164	6201
338	3827
7525	9564
8365	8970
1537	54539
6241	9700
1453	6234
6135	6218
5433	55197
6156	6235
8351	653604
6147	6230
51382	338339
7272	10403
4512	4539
1017	84515
4686	9128
9045	25873
521	4713
1669	8993
27	10486
7057	7424
983	9793
891	24137
4952	6272
2521	3181
6146	6227
10970	54972
5880	27237
657	659
400	25839
5707	23526
6711	8615
695	3055
10885	27042
6206	6223
81537	259230
6556	170482
7314	10980
9570	10802
4160	104909134
10181	10523
3915	54972
6161	6169
1938	23521
4717	51079
3240	4069
79837	89869
1329	4712
111	1812
3109	3122
6152	6230
8976	10787
3675	7045
6175	6227
4538	4540
3659	5696
1933	6202
1325	2847
2243	9715
6207	6222
3437	10379
